,movieId,title,genres,class
8289,101283,"Incredible Burt Wonderstone, The (2013)",Comedy,Средний рейтинг
8290,101285,Spring Breakers (2013),Comedy|Crime|Drama,Средний рейтинг
8291,101360,"Call, The (2013)",Drama|Thriller,Низкий рейтинг
8292,101362,Olympus Has Fallen (2013),Action|Thriller,Средний рейтинг
8293,101415,"First Time, The (2012)",Comedy|Drama|Romance,Средний рейтинг
8294,101525,"Place Beyond the Pines, The (2012)",Crime|Drama,Средний рейтинг
8295,101529,"Brass Teapot, The (2012)",Comedy|Fantasy|Thriller,Низкий рейтинг
8296,101531,Phil Spector (2013),Drama,Низкий рейтинг
8297,101577,"Host, The (2013)",Action|Adventure|Romance,Низкий рейтинг
8298,101612,Admission (2013),Comedy|Romance,Средний рейтинг
8299,101741,Trance (2013),Crime|Thriller,Средний рейтинг
8300,101850,Death on the Staircase (Soupçons) (2004),Crime|Documentary,Высокий рейтинг
8301,101864,Oblivion (2013),Action|Adventure|Sci-Fi|IMAX,Средний рейтинг
8302,101884,Dark Tide (2012),Adventure|Drama|Thriller,Низкий рейтинг
8303,101895,42 (2013),Drama,Средний рейтинг
8304,101904,Happy (2011),Documentary|Drama,Средний рейтинг
8305,101947,From the Sky Down (2011),Documentary,Средний рейтинг
8306,101962,Wolf Children (Okami kodomo no ame to yuki) (2012),Animation|Fantasy,Высокий рейтинг
8307,102033,Pain & Gain (2013),Action|Comedy|Crime,Средний рейтинг
8308,102123,This Is the End (2013),Action|Comedy,Средний рейтинг
8309,102125,Iron Man 3 (2013),Action|Sci-Fi|Thriller|IMAX,Средний рейтинг
8310,102165,"English Teacher, The (2013)",Comedy|Drama,Низкий рейтинг
8311,102194,Mud (2012),Adventure|Crime|Drama,Средний рейтинг
8312,102217,Bill Hicks: Revelations (1993),Comedy,Высокий рейтинг
8313,102252,Legendary Weapons of China (1982),Action|Adventure,Высокий рейтинг
8314,102278,Pawn (2013),Crime|Thriller,Низкий рейтинг
8315,102378,Syrup (2013),Comedy|Drama,Низкий рейтинг
8316,102396,"Woman in the Fifth, The (Femme du Vème, La) (2011)",Drama|Mystery|Thriller,Средний рейтинг
8317,102407,"Great Gatsby, The (2013)",Drama,Средний рейтинг
8318,102445,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX,Средний рейтинг
8319,102469,Wish You Were Here (2012),Drama|Mystery,Рейтинг отсутствует
8320,102481,"Internship, The (2013)",Comedy,Средний рейтинг
8321,102588,Stories We Tell (2012),Documentary,Средний рейтинг
8322,102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),Adventure|Comedy,Высокий рейтинг
8323,102684,Only God Forgives (2013),Drama|Thriller,Средний рейтинг
8324,102686,"Hangover Part III, The (2013)",Comedy,Низкий рейтинг
8325,102716,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",Action|Crime|Thriller|IMAX,Средний рейтинг
8326,102720,Epic (2013),Adventure|Animation|Fantasy,Средний рейтинг
8327,102753,"Past, The (Le passé) (2013)",Drama|Mystery|Romance,Высокий рейтинг
8328,102792,"Broken Circle Breakdown, The (2012)",Drama,Низкий рейтинг
8329,102800,Frances Ha (2012),Comedy|Drama,Средний рейтинг
8330,102819,Behind the Candelabra (2013),Drama,Средний рейтинг
8331,102880,After Earth (2013),Action|Adventure|Sci-Fi|IMAX,Низкий рейтинг
8332,102903,Now You See Me (2013),Crime|Mystery|Thriller,Средний рейтинг
8333,102905,Lovelace (2013),Drama,Средний рейтинг
8334,102993,"Way, Way Back, The (2013)",Comedy|Drama,Средний рейтинг
8335,102995,Foxfire (2012),Drama,Низкий рейтинг
8336,103042,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX,Средний рейтинг
8337,103048,"Kings of Summer, The (2013)",Comedy,Средний рейтинг
8338,103107,20 Feet from Stardom (Twenty Feet from Stardom) (2013),Documentary,Средний рейтинг
8339,103137,"Bling Ring, The (2013)",Crime|Drama,Средний рейтинг
8340,103141,Monsters University (2013),Adventure|Animation|Comedy,Средний рейтинг
8341,103210,Fullmetal Alchemist: The Sacred Star of Milos (2011),Action|Adventure|Animation,Средний рейтинг
8342,103221,Not Suitable for Children (2012),Comedy|Romance,Средний рейтинг
8343,103228,Pacific Rim (2013),Action|Adventure|Sci-Fi|IMAX,Средний рейтинг
8344,103235,"Best Offer, The (Migliore offerta, La) (2013)",Thriller,Средний рейтинг
8345,103249,World War Z (2013),Action|Drama|Horror|IMAX,Средний рейтинг
8346,103253,Elysium (2013),Action|Drama|Sci-Fi|IMAX,Средний рейтинг
8347,103279,What Maisie Knew (2012),Drama,Средний рейтинг
8348,103299,American Mary (2012),Horror|Thriller,Средний рейтинг
8349,103335,Despicable Me 2 (2013),Animation|Children|Comedy|IMAX,Средний рейтинг
8350,103339,White House Down (2013),Action|Drama|Thriller|IMAX,Низкий рейтинг
8351,103341,"World's End, The (2013)",Action|Comedy|Sci-Fi,Средний рейтинг
8352,103372,"Heat, The (2013)",Action|Comedy|Crime,Низкий рейтинг
8353,103384,"Lone Ranger, The (2013)",Action|Adventure|Western|IMAX,Средний рейтинг
8354,103444,Woody Allen: A Documentary (2012),Documentary,Высокий рейтинг
8355,103449,Passion (2012),Crime|Drama|Mystery|Thriller,Рейтинг отсутствует
8356,103502,"Knot, The (2012)",Comedy|Romance,Низкий рейтинг
8357,103539,The Spectacular Now (2013),Comedy|Drama|Romance,Средний рейтинг
8358,103543,"Lifeguard, The (2013)",Comedy|Drama,Низкий рейтинг
8359,103596,Sharknado (2013),Sci-Fi,Низкий рейтинг
8360,103624,Fruitvale Station (2013),Drama,Средний рейтинг
8361,103655,R.I.P.D. (2013),Action|Comedy|Fantasy,Низкий рейтинг
8362,103659,Justice League: The Flashpoint Paradox (2013),Action|Adventure|Animation|Fantasy|Sci-Fi,Средний рейтинг
8363,103671,Joker (2012),Comedy,Средний рейтинг
8364,103688,"Conjuring, The (2013)",Horror|Thriller,Средний рейтинг
8365,103731,"Angel Named Billy, An (2007)",Drama,Высокий рейтинг
8366,103755,Turbo (2013),Adventure|Animation|Children|Comedy|Fantasy,Средний рейтинг
8367,103772,"Wolverine, The (2013)",Action|Adventure|Fantasy|Sci-Fi,Средний рейтинг
8368,103801,Drinking Buddies (2013),Comedy|Drama|Romance,Средний рейтинг
8369,103810,Red 2 (2013),Action|Comedy|Crime|Thriller,Средний рейтинг
8370,103813,Miami Connection (1987),Action|Crime,Средний рейтинг
8371,103819,Coffee Town (2013),Comedy,Средний рейтинг
8372,103865,Revenge for Jolly! (2012),Comedy|Drama,Низкий рейтинг
8373,103883,2 Guns (2013),Action|Comedy|Crime,Средний рейтинг
8374,103980,Blue Jasmine (2013),Drama,Средний рейтинг
8375,103984,"Great Beauty, The (Grande Bellezza, La) (2013)",Comedy|Drama,Низкий рейтинг
8376,104069,Louis C.K.: Oh My God (2013),Comedy,Высокий рейтинг
8377,104074,Percy Jackson: Sea of Monsters (2013),Adventure|Children|Fantasy,Средний рейтинг
8378,104076,"Smurfs 2, The (2013)",Animation|Children|Comedy,Низкий рейтинг
8379,104078,Alan Partridge: Alpha Papa (2013),Comedy,Средний рейтинг
8380,104119,"Forsyte Saga, The (1967)",Drama,Высокий рейтинг
8381,104129,Man of Tai Chi (2013),Action|IMAX,Низкий рейтинг
8382,104211,We're the Millers (2013),Comedy|Crime,Средний рейтинг
8383,104218,Grown Ups 2 (2013),Comedy,Средний рейтинг
8384,104241,Kick-Ass 2 (2013),Action|Comedy|Crime,Средний рейтинг
8385,104243,Riddick (2013),Action|Sci-Fi|Thriller|IMAX,Средний рейтинг
8386,104245,Planes (2013),Adventure|Animation|Comedy,Средний рейтинг
8387,104272,Blackfish (2013),Documentary,Средний рейтинг
8388,104283,"Wind Rises, The (Kaze tachinu) (2013)",Animation|Drama|Romance,Высокий рейтинг
8389,104303,Jobs (2013),Drama,Средний рейтинг
8390,104312,"Mortal Instruments: City of Bones, The (2013)",Action|Adventure|Drama|IMAX,Средний рейтинг
8391,104321,Touchy Feely (2013),Drama,Средний рейтинг
8392,104337,Lee Daniels' The Butler (2013),Drama,Средний рейтинг
8393,104339,In a World... (2013),Comedy,Средний рейтинг
8394,104374,About Time (2013),Drama|Fantasy|Romance,Высокий рейтинг
8395,104419,Justice League: Crisis on Two Earths (2010),Action|Animation|Sci-Fi,Высокий рейтинг
8396,104441,"Frozen Ground, The (2013)",Crime|Drama|Thriller,Средний рейтинг
8397,104457,You're Next (2011),Horror|Thriller,Средний рейтинг
8398,104590,Tidal Wave (2009),Drama,Средний рейтинг
8399,104595,Family Band: The Cowsills Story (2011) ,Documentary,Средний рейтинг
8400,104597,"Chicago 8, The (2011)",Drama,Средний рейтинг
8401,104662,"First Nudie Musical, The (1976)",Comedy|Musical,Низкий рейтинг
8402,104726,Koch (2012),Documentary,Средний рейтинг
8403,104757,Evocateur: The Morton Downey Jr. Movie (2012),Documentary,Средний рейтинг
8404,104760,Getaway (2013),Action|Crime,Низкий рейтинг
8405,104841,Gravity (2013),Action|Sci-Fi|IMAX,Средний рейтинг
8406,104863,What If (2013),Comedy|Drama|Romance,Средний рейтинг
8407,104879,Prisoners (2013),Drama|Mystery|Thriller,Средний рейтинг
8408,104881,"Out of the Furnace (Dust to Dust) (Low Dweller, The) (2013)",Drama|Thriller,Средний рейтинг
8409,104906,Austenland (2013),Comedy|Romance,Средний рейтинг
8410,104913,Rush (2013),Action|Drama,Высокий рейтинг
8411,104925,"Family, The (2013)",Action|Comedy|Crime,Средний рейтинг
8412,104944,Short Term 12 (2013),Drama,Высокий рейтинг
8413,105037,"To Do List, The (2013)",Comedy,Низкий рейтинг
8414,105121,Inescapable (2012),Action|Drama|War,Низкий рейтинг
8415,105197,Nebraska (2013),Adventure|Drama,Высокий рейтинг
8416,105211,Enough Said (2013),Comedy|Drama|Romance,Средний рейтинг
8417,105213,Don Jon (2013),Comedy|Drama|Romance,Средний рейтинг
8418,105246,Mood Indigo (L'écume des jours) (2013),Drama|Fantasy,Высокий рейтинг
8419,105254,Crystal Fairy & the Magical Cactus and 2012 (2013),Adventure|Comedy,Средний рейтинг
8420,105351,Runner Runner (2013),Crime|Drama|Thriller,Низкий рейтинг
8421,105355,Blue Is the Warmest Color (La vie d'Adèle) (2013),Drama|Romance,Высокий рейтинг
8422,105429,Inequality for All (2013),Documentary,Средний рейтинг
8423,105468,Cloudy with a Chance of Meatballs 2 (2013),Animation|Children|Comedy|Fantasy,Средний рейтинг
8424,105504,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX,Высокий рейтинг
8425,105585,Machete Kills (Machete 2) (2013),Action|Crime|Thriller,Низкий рейтинг
8426,105593,Filth (2013),Comedy|Crime|Drama,Средний рейтинг
8427,105715,Just Wright (2010),Comedy|Romance,Низкий рейтинг
8428,105731,Carrie (2013),Drama|Horror,Средний рейтинг
8429,105755,"Counselor, The (2013)",Crime|Drama|Thriller,Низкий рейтинг
8430,105763,Bloodsucking Freaks (1976),Horror,Средний рейтинг
8431,105769,"Congress, The (2013)",Animation|Sci-Fi,Высокий рейтинг
8432,105844,12 Years a Slave (2013),Drama,Средний рейтинг
8433,105954,All Is Lost (2013),Action|Adventure|Drama,Средний рейтинг
8434,106002,Ender's Game (2013),Action|Adventure|Sci-Fi|IMAX,Средний рейтинг
8435,106004,Maniac (1963),Crime|Horror|Mystery|Romance|Thriller,Средний рейтинг
8436,106011,"Blue Umbrella, The (2013)",Animation,Высокий рейтинг
8437,106022,Toy Story of Terror (2013),Animation|Children|Comedy,Средний рейтинг
8438,106062,Jackass Presents: Bad Grandpa (2013),Comedy,Средний рейтинг
8439,106072,Thor: The Dark World (2013),Action|Adventure|Fantasy|IMAX,Средний рейтинг
8440,106100,Dallas Buyers Club (2013),Drama,Средний рейтинг
8441,106111,Marc Maron: Thinky Pain (2013),Comedy,Низкий рейтинг
8442,106144,"Selfish Giant, The (2013)",Drama,Средний рейтинг
8443,106204,Pieta (2013),Drama,Средний рейтинг
8444,106236,Somm (2012),Documentary,Средний рейтинг
8445,106330,Last Vegas (2013),Comedy|Drama|Romance,Низкий рейтинг
8446,106332,Muscle Shoals (2013),Documentary,Средний рейтинг
8447,106397,Stephen Tobolowsky's Birthday Party (2005),Comedy|Documentary|Drama,Средний рейтинг
8448,106417,Absent (Ausente) (2011),Drama|Thriller,Средний рейтинг
8449,106438,Philomena (2013),Comedy|Drama,Высокий рейтинг
8450,106441,"Book Thief, The (2013)",Children|Drama|War,Высокий рейтинг
8451,106452,Ida (2013),Drama,Средний рейтинг
8452,106471,One Piece Film: Strong World (2009),Action|Adventure|Animation|Comedy|Fantasy,Высокий рейтинг
8453,106473,One Piece Film Z (2012),Action|Adventure|Animation|Fantasy,Средний рейтинг
8454,106487,The Hunger Games: Catching Fire (2013),Action|Adventure|Sci-Fi|IMAX,Средний рейтинг
8455,106489,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX,Средний рейтинг
8456,106491,47 Ronin (2013),Action|Adventure|Fantasy,Средний рейтинг
8457,106540,Delivery Man (2013),Comedy,Средний рейтинг
8458,106542,Charlie Countryman (2013),Action|Comedy|Romance,Низкий рейтинг
8459,106642,"Day of the Doctor, The (2013)",Adventure|Drama|Sci-Fi,Средний рейтинг
8460,106696,Frozen (2013),Adventure|Animation|Comedy|Fantasy|Musical|Romance,Высокий рейтинг
8461,106762,Trigun: Badlands Rumble (2010),Action|Animation|Sci-Fi|Western,Средний рейтинг
8462,106766,Inside Llewyn Davis (2013),Drama,Средний рейтинг
8463,106782,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama,Высокий рейтинг
8464,106839,Mandela: Long Walk to Freedom (2013),Drama,Средний рейтинг
8465,106870,Grave Encounters 2 (2012),Horror,Средний рейтинг
8466,106873,Evangelion: 3.0 You Can (Not) Redo (2012),Action|Animation|Drama,Средний рейтинг
